pclass,survived,name,sex,sibsp,parch,ticket,cabin,embarked,boat,home.dest,age_?,age_dabl_continuous,fare_?,fare_dabl_continuous,body_?,body_dabl_continuous
3,1,"Sjoblom, Miss. Anna Sofia",female,0,0,3101265,?,S,16,?,0.0,18.0,0.0,7.4958,1.0,
3,0,"Skoog, Master. Harald",male,3,2,347088,?,S,?,?,0.0,4.0,0.0,27.9,1.0,
3,0,"Skoog, Master. Karl Thorsten",male,3,2,347088,?,S,?,?,0.0,10.0,0.0,27.9,1.0,
3,0,"Skoog, Miss. Mabel",female,3,2,347088,?,S,?,?,0.0,9.0,0.0,27.9,1.0,
3,0,"Skoog, Miss. Margit Elizabeth",female,3,2,347088,?,S,?,?,0.0,2.0,0.0,27.9,1.0,
3,0,"Skoog, Mr. Wilhelm",male,1,4,347088,?,S,?,?,0.0,40.0,0.0,27.9,1.0,
3,0,"Skoog, Mrs. William (Anna Bernhardina Karlsson)",female,1,4,347088,?,S,?,?,0.0,45.0,0.0,27.9,1.0,
3,0,"Slabenoff, Mr. Petco",male,0,0,349214,?,S,?,?,1.0,,0.0,7.8958,1.0,
3,0,"Slocovski, Mr. Selman Francis",male,0,0,SOTON/OQ 392086,?,S,?,?,1.0,,0.0,8.05,1.0,
3,0,"Smiljanic, Mr. Mile",male,0,0,315037,?,S,?,?,1.0,,0.0,8.6625,1.0,
3,0,"Smith, Mr. Thomas",male,0,0,384461,?,Q,?,?,1.0,,0.0,7.75,1.0,
3,1,"Smyth, Miss. Julia",female,0,0,335432,?,Q,13,?,1.0,,0.0,7.7333,1.0,
3,0,"Soholt, Mr. Peter Andreas Lauritz Andersen",male,0,0,348124,F G73,S,?,?,0.0,19.0,0.0,7.65,1.0,
3,0,"Somerton, Mr. Francis William",male,0,0,A.5. 18509,?,S,?,?,0.0,30.0,0.0,8.05,1.0,
3,0,"Spector, Mr. Woolf",male,0,0,A.5. 3236,?,S,?,?,1.0,,0.0,8.05,1.0,
3,0,"Spinner, Mr. Henry John",male,0,0,STON/OQ. 369943,?,S,?,?,0.0,32.0,0.0,8.05,1.0,
3,0,"Staneff, Mr. Ivan",male,0,0,349208,?,S,?,?,1.0,,0.0,7.8958,1.0,
3,0,"Stankovic, Mr. Ivan",male,0,0,349239,?,C,?,?,0.0,33.0,0.0,8.6625,1.0,
3,1,"Stanley, Miss. Amy Zillah Elsie",female,0,0,CA. 2314,?,S,C,?,0.0,23.0,0.0,7.55,1.0,
3,0,"Stanley, Mr. Edward Roland",male,0,0,A/4 45380,?,S,?,?,0.0,21.0,0.0,8.05,1.0,
3,0,"Storey, Mr. Thomas",male,0,0,3701,?,S,?,?,0.0,60.5,1.0,,0.0,261.0
3,0,"Stoytcheff, Mr. Ilia",male,0,0,349205,?,S,?,?,0.0,19.0,0.0,7.8958,1.0,
3,0,"Strandberg, Miss. Ida Sofia",female,0,0,7553,?,S,?,?,0.0,22.0,0.0,9.8375,1.0,
3,1,"Stranden, Mr. Juho",male,0,0,STON/O 2. 3101288,?,S,9,?,0.0,31.0,0.0,7.925,1.0,
3,0,"Strilic, Mr. Ivan",male,0,0,315083,?,S,?,?,0.0,27.0,0.0,8.6625,1.0,
3,0,"Strom, Miss. Telma Matilda",female,0,1,347054,G6,S,?,?,0.0,2.0,0.0,10.4625,1.0,
3,0,"Strom, Mrs. Wilhelm (Elna Matilda Persson)",female,1,1,347054,G6,S,?,?,0.0,29.0,0.0,10.4625,1.0,
3,1,"Sunderland, Mr. Victor Francis",male,0,0,SOTON/OQ 392089,?,S,B,?,0.0,16.0,0.0,8.05,1.0,
3,1,"Sundman, Mr. Johan Julian",male,0,0,STON/O 2. 3101269,?,S,15,?,0.0,44.0,0.0,7.925,1.0,
3,0,"Sutehall, Mr. Henry Jr",male,0,0,SOTON/OQ 392076,?,S,?,?,0.0,25.0,0.0,7.05,1.0,
3,0,"Svensson, Mr. Johan",male,0,0,347060,?,S,?,?,0.0,74.0,0.0,7.775,1.0,
3,1,"Svensson, Mr. Johan Cervin",male,0,0,7538,?,S,13,?,0.0,14.0,0.0,9.225,1.0,
3,0,"Svensson, Mr. Olof",male,0,0,350035,?,S,?,?,0.0,24.0,0.0,7.7958,1.0,
3,1,"Tenglin, Mr. Gunnar Isidor",male,0,0,350033,?,S,13 15,?,0.0,25.0,0.0,7.7958,1.0,
3,0,"Theobald, Mr. Thomas Leonard",male,0,0,363294,?,S,?,?,0.0,34.0,0.0,8.05,0.0,176.0
3,1,"Thomas, Master. Assad Alexander",male,0,1,2625,?,C,16,?,0.0,0.4167,0.0,8.5167,1.0,
3,0,"Thomas, Mr. Charles P",male,1,0,2621,?,C,?,?,1.0,,0.0,6.4375,1.0,
3,0,"Thomas, Mr. John",male,0,0,2681,?,C,?,?,1.0,,0.0,6.4375,1.0,
3,0,"Thomas, Mr. Tannous",male,0,0,2684,?,C,?,?,1.0,,0.0,7.225,1.0,
3,1,"Thomas, Mrs. Alexander (Thamine 'Thelma')",female,1,1,2625,?,C,14,?,0.0,16.0,0.0,8.5167,1.0,
3,0,"Thomson, Mr. Alexander Morrison",male,0,0,32302,?,S,?,?,1.0,,0.0,8.05,1.0,
3,0,"Thorneycroft, Mr. Percival",male,1,0,376564,?,S,?,?,1.0,,0.0,16.1,1.0,
3,1,"Thorneycroft, Mrs. Percival (Florence Kate White)",female,1,0,376564,?,S,10,?,1.0,,0.0,16.1,1.0,
3,0,"Tikkanen, Mr. Juho",male,0,0,STON/O 2. 3101293,?,S,?,?,0.0,32.0,0.0,7.925,1.0,
3,0,"Tobin, Mr. Roger",male,0,0,383121,F38,Q,?,?,1.0,,0.0,7.75,1.0,
3,0,"Todoroff, Mr. Lalio",male,0,0,349216,?,S,?,?,1.0,,0.0,7.8958,1.0,
3,0,"Tomlin, Mr. Ernest Portage",male,0,0,364499,?,S,?,?,0.0,30.5,0.0,8.05,0.0,50.0
3,0,"Torber, Mr. Ernst William",male,0,0,364511,?,S,?,?,0.0,44.0,0.0,8.05,1.0,
3,0,"Torfa, Mr. Assad",male,0,0,2673,?,C,?,?,1.0,,0.0,7.2292,1.0,
3,1,"Tornquist, Mr. William Henry",male,0,0,LINE,?,S,15,?,0.0,25.0,0.0,0.0,1.0,
3,0,"Toufik, Mr. Nakli",male,0,0,2641,?,C,?,?,1.0,,0.0,7.2292,1.0,
3,1,"Touma, Master. Georges Youssef",male,1,1,2650,?,C,C,?,0.0,7.0,0.0,15.2458,1.0,
3,1,"Touma, Miss. Maria Youssef",female,1,1,2650,?,C,C,?,0.0,9.0,0.0,15.2458,1.0,
3,1,"Touma, Mrs. Darwis (Hanne Youssef Razi)",female,0,2,2650,?,C,C,?,0.0,29.0,0.0,15.2458,1.0,
3,0,"Turcin, Mr. Stjepan",male,0,0,349247,?,S,?,?,0.0,36.0,0.0,7.8958,1.0,
3,1,"Turja, Miss. Anna Sofia",female,0,0,4138,?,S,15,?,0.0,18.0,0.0,9.8417,1.0,
3,1,"Turkula, Mrs. (Hedwig)",female,0,0,4134,?,S,15,?,0.0,63.0,0.0,9.5875,1.0,
3,0,"van Billiard, Master. James William",male,1,1,A/5. 851,?,S,?,?,1.0,,0.0,14.5,1.0,
3,0,"van Billiard, Master. Walter John",male,1,1,A/5. 851,?,S,?,?,0.0,11.5,0.0,14.5,0.0,1.0
3,0,"van Billiard, Mr. Austin Blyler",male,0,2,A/5. 851,?,S,?,?,0.0,40.5,0.0,14.5,0.0,255.0
3,0,"Van Impe, Miss. Catharina",female,0,2,345773,?,S,?,?,0.0,10.0,0.0,24.15,1.0,
3,0,"Van Impe, Mr. Jean Baptiste",male,1,1,345773,?,S,?,?,0.0,36.0,0.0,24.15,1.0,
3,0,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",female,1,1,345773,?,S,?,?,0.0,30.0,0.0,24.15,1.0,
3,0,"van Melkebeke, Mr. Philemon",male,0,0,345777,?,S,?,?,1.0,,0.0,9.5,1.0,
3,0,"Vande Velde, Mr. Johannes Joseph",male,0,0,345780,?,S,?,?,0.0,33.0,0.0,9.5,1.0,
3,0,"Vande Walle, Mr. Nestor Cyriel",male,0,0,345770,?,S,?,?,0.0,28.0,0.0,9.5,1.0,
3,0,"Vanden Steen, Mr. Leo Peter",male,0,0,345783,?,S,?,?,0.0,28.0,0.0,9.5,1.0,
3,0,"Vander Cruyssen, Mr. Victor",male,0,0,345765,?,S,?,?,0.0,47.0,0.0,9.0,1.0,
3,0,"Vander Planke, Miss. Augusta Maria",female,2,0,345764,?,S,?,?,0.0,18.0,0.0,18.0,1.0,
3,0,"Vander Planke, Mr. Julius",male,3,0,345763,?,S,?,?,0.0,31.0,0.0,18.0,1.0,
3,0,"Vander Planke, Mr. Leo Edmondus",male,2,0,345764,?,S,?,?,0.0,16.0,0.0,18.0,1.0,
3,0,"Vander Planke, Mrs. Julius (Emelia Maria Vandemoortele)",female,1,0,345763,?,S,?,?,0.0,31.0,0.0,18.0,1.0,
3,1,"Vartanian, Mr. David",male,0,0,2658,?,C,13 15,?,0.0,22.0,0.0,7.225,1.0,
3,0,"Vendel, Mr. Olof Edvin",male,0,0,350416,?,S,?,?,0.0,20.0,0.0,7.8542,1.0,
3,0,"Vestrom, Miss. Hulda Amanda Adolfina",female,0,0,350406,?,S,?,?,0.0,14.0,0.0,7.8542,1.0,
3,0,"Vovk, Mr. Janko",male,0,0,349252,?,S,?,?,0.0,22.0,0.0,7.8958,1.0,
3,0,"Waelens, Mr. Achille",male,0,0,345767,?,S,?,"Antwerp, Belgium / Stanton, OH",0.0,22.0,0.0,9.0,1.0,
3,0,"Ware, Mr. Frederick",male,0,0,359309,?,S,?,?,1.0,,0.0,8.05,1.0,
3,0,"Warren, Mr. Charles William",male,0,0,C.A. 49867,?,S,?,?,1.0,,0.0,7.55,1.0,
3,0,"Webber, Mr. James",male,0,0,SOTON/OQ 3101316,?,S,?,?,1.0,,0.0,8.05,1.0,
3,0,"Wenzel, Mr. Linhart",male,0,0,345775,?,S,?,?,0.0,32.5,0.0,9.5,0.0,298.0
3,1,"Whabee, Mrs. George Joseph (Shawneene Abi-Saab)",female,0,0,2688,?,C,C,?,0.0,38.0,0.0,7.2292,1.0,
3,0,"Widegren, Mr. Carl/Charles Peter",male,0,0,347064,?,S,?,?,0.0,51.0,0.0,7.75,1.0,
3,0,"Wiklund, Mr. Jakob Alfred",male,1,0,3101267,?,S,?,?,0.0,18.0,0.0,6.4958,0.0,314.0
3,0,"Wiklund, Mr. Karl Johan",male,1,0,3101266,?,S,?,?,0.0,21.0,0.0,6.4958,1.0,
3,1,"Wilkes, Mrs. James (Ellen Needs)",female,1,0,363272,?,S,?,?,0.0,47.0,0.0,7.0,1.0,
3,0,"Willer, Mr. Aaron ('Abi Weller')",male,0,0,3410,?,S,?,?,1.0,,0.0,8.7125,1.0,
3,0,"Willey, Mr. Edward",male,0,0,S.O./P.P. 751,?,S,?,?,1.0,,0.0,7.55,1.0,
3,0,"Williams, Mr. Howard Hugh 'Harry'",male,0,0,A/5 2466,?,S,?,?,1.0,,0.0,8.05,1.0,
3,0,"Williams, Mr. Leslie",male,0,0,54636,?,S,?,?,0.0,28.5,0.0,16.1,0.0,14.0
3,0,"Windelov, Mr. Einar",male,0,0,SOTON/OQ 3101317,?,S,?,?,0.0,21.0,0.0,7.25,1.0,
3,0,"Wirz, Mr. Albert",male,0,0,315154,?,S,?,?,0.0,27.0,0.0,8.6625,0.0,131.0
3,0,"Wiseman, Mr. Phillippe",male,0,0,A/4. 34244,?,S,?,?,1.0,,0.0,7.25,1.0,
3,0,"Wittevrongel, Mr. Camille",male,0,0,345771,?,S,?,?,0.0,36.0,0.0,9.5,1.0,
3,0,"Yasbeck, Mr. Antoni",male,1,0,2659,?,C,C,?,0.0,27.0,0.0,14.4542,1.0,
3,1,"Yasbeck, Mrs. Antoni (Selini Alexander)",female,1,0,2659,?,C,?,?,0.0,15.0,0.0,14.4542,1.0,
3,0,"Youseff, Mr. Gerious",male,0,0,2628,?,C,?,?,0.0,45.5,0.0,7.225,0.0,312.0
3,0,"Yousif, Mr. Wazli",male,0,0,2647,?,C,?,?,1.0,,0.0,7.225,1.0,
3,0,"Yousseff, Mr. Gerious",male,0,0,2627,?,C,?,?,1.0,,0.0,14.4583,1.0,
3,0,"Zabour, Miss. Hileni",female,1,0,2665,?,C,?,?,0.0,14.5,0.0,14.4542,0.0,328.0
3,0,"Zabour, Miss. Thamine",female,1,0,2665,?,C,?,?,1.0,,0.0,14.4542,1.0,
3,0,"Zakarian, Mr. Mapriededer",male,0,0,2656,?,C,?,?,0.0,26.5,0.0,7.225,0.0,304.0
3,0,"Zakarian, Mr. Ortin",male,0,0,2670,?,C,?,?,0.0,27.0,0.0,7.225,1.0,
3,0,"Zimmerman, Mr. Leo",male,0,0,315082,?,S,?,?,0.0,29.0,0.0,7.875,1.0,
